flight_id,airline_code,airline_name,alliance,flight_numbers,origin,origin_city,destination,destination_city,departure_utc,arrival_utc,duration_minutes,stops,layover_airports,layover_minutes,cabin_class,price,currency,seats_available,aircraft_type,on_time_performance,baggage_included,refundable,demand_level,season,is_holiday_season,duration_hours,is_direct,price_per_hour,departure_hour_utc,is_redeye,layover_hours,reliability_penalty,flight_date,route_price_mean,route_price_std,route_price_median,price_norm,duration_minutes_norm,stops_norm,layover_hours_norm,reliability_penalty_norm
F000069,SQ,Singapore Airlines,star,SQ6909;SQ2757,SVO,Moscow,AMS,Amsterdam,2026-01-19 14:10:00+00:00,2026-01-20 16:10:00+00:00,1560,1,SFO,115,Business,551.42,USD,4,A380-800,86,True,True,low,winter_low,False,26.0,False,21.21,14,False,1.92,14,2026-01-19 00:00:00+00:00,358.71,274.79,250.04,0.0288,0.3796,0.5,0.2415,0.3125
F000070,NH,ANA,star,NH3676;NH4635,SVO,Moscow,AMS,Amsterdam,2026-01-19 12:10:00+00:00,2026-01-19 21:10:00+00:00,540,1,IST,166,Premium Economy,302.14,USD,8,A330-300,88,True,True,low,winter_low,False,9.0,False,33.57,12,False,2.77,12,2026-01-19 00:00:00+00:00,358.71,274.79,250.04,0.0148,0.1211,0.5,0.3484,0.25
F000071,AA,American Airlines,oneworld,AA9650;AA5146,SVO,Moscow,AMS,Amsterdam,2026-01-19 12:10:00+00:00,2026-01-19 17:58:00+00:00,348,1,FRA,90,Business,560.9,USD,5,A320neo,81,True,True,low,winter_low,False,5.8,False,96.71,12,False,1.5,19,2026-01-19 00:00:00+00:00,358.71,274.79,250.04,0.0293,0.0725,0.5,0.1887,0.4688
F000072,EK,Emirates,none,EK6348;EK9542,BOM,Mumbai,PVG,Shanghai,2026-02-22 21:00:00+00:00,2026-02-23 12:59:00+00:00,959,1,NRT,237,Economy,388.06,USD,4,A380-800,87,False,False,low,winter_low,False,15.98,False,24.28,21,False,3.95,13,2026-02-22 00:00:00+00:00,844.75,672.74,602.32,0.0196,0.2273,0.5,0.4969,0.2812
F000073,NH,ANA,star,NH418;NH1680,BOM,Mumbai,PVG,Shanghai,2026-02-22 20:00:00+00:00,2026-02-24 06:03:00+00:00,2043,1,JFK,134,Business,1308.27,USD,9,A350-900,82,True,True,low,winter_low,False,34.05,False,38.42,20,False,2.23,18,2026-02-22 00:00:00+00:00,844.75,672.74,602.32,0.0713,0.502,0.5,0.2805,0.4375
F000074,BA,British Airways,oneworld,BA8187;BA9699,BOM,Mumbai,PVG,Shanghai,2026-02-22 19:30:00+00:00,2026-02-23 18:29:00+00:00,1379,1,LHR,66,Economy,349.03,USD,8,A380-800,85,True,True,low,winter_low,False,22.98,False,15.19,19,False,1.1,15,2026-02-22 00:00:00+00:00,844.75,672.74,602.32,0.0174,0.3338,0.5,0.1384,0.3438
F000075,AA,American Airlines,oneworld,AA8576,DXB,Dubai,SVO,Moscow,2025-08-21 21:10:00+00:00,2025-08-22 02:28:00+00:00,318,0,,0,Economy,574.92,USD,3,B737-800,85,True,False,high,summer_peak,False,5.3,True,108.48,21,False,0.0,15,2025-08-21 00:00:00+00:00,692.17,471.72,523.08,0.0301,0.0649,0.0,0.0,0.3438
F000076,UA,United Airlines,star,UA8796,DXB,Dubai,SVO,Moscow,2025-08-21 20:40:00+00:00,2025-08-22 01:58:00+00:00,318,0,,0,Premium Economy,894.77,USD,3,A321neo,81,True,False,high,summer_peak,False,5.3,True,168.82,20,False,0.0,19,2025-08-21 00:00:00+00:00,692.17,471.72,523.08,0.0481,0.0649,0.0,0.0,0.4688
F000077,TG,Thai Airways,star,TG3794,DXB,Dubai,SVO,Moscow,2025-08-21 19:10:00+00:00,2025-08-22 00:28:00+00:00,318,0,,0,Business,1866.64,USD,3,B777-300ER,80,True,True,high,summer_peak,False,5.3,True,352.2,19,False,0.0,20,2025-08-21 00:00:00+00:00,692.17,471.72,523.08,0.1027,0.0649,0.0,0.0,0.5
F000078,QR,Qatar Airways,oneworld,QR866,DXB,Dubai,SVO,Moscow,2025-08-21 20:10:00+00:00,2025-08-22 01:28:00+00:00,318,0,,0,Economy,677.26,USD,2,A320neo,91,False,False,high,summer_peak,False,5.3,True,127.78,20,False,0.0,9,2025-08-21 00:00:00+00:00,692.17,471.72,523.08,0.0358,0.0649,0.0,0.0,0.1562
F000079,TK,Turkish Airlines,star,TK5794;TK2835,DXB,Dubai,SVO,Moscow,2025-08-21 20:40:00+00:00,2025-08-22 08:12:00+00:00,692,1,AMS,65,Economy,397.87,USD,2,A320neo,78,False,False,high,summer_peak,False,11.53,False,34.51,20,False,1.08,22,2025-08-21 00:00:00+00:00,692.17,471.72,523.08,0.0201,0.1597,0.5,0.1358,0.5625
F000080,LH,Lufthansa,star,LH1539;LH9050,DXB,Dubai,SVO,Moscow,2025-08-21 18:40:00+00:00,2025-08-22 05:20:00+00:00,640,1,IST,202,Premium Economy,713.58,USD,4,B787-9,77,True,False,high,summer_peak,False,10.67,False,66.88,18,False,3.37,23,2025-08-21 00:00:00+00:00,692.17,471.72,523.08,0.0379,0.1465,0.5,0.4239,0.5938
F000081,LH,Lufthansa,star,LH8495;LH9044;LH6377,DXB,Dubai,SVO,Moscow,2025-08-21 18:40:00+00:00,2025-08-22 09:50:00+00:00,910,2,LHR;FRA,179,Premium Economy,613.62,USD,6,B777-300ER,71,True,True,high,summer_peak,False,15.17,False,40.45,18,False,2.98,29,2025-08-21 00:00:00+00:00,692.17,471.72,523.08,0.0323,0.2149,1.0,0.3748,0.7812
F000082,QR,Qatar Airways,oneworld,QR6928,DOH,Doha,LAX,Los Angeles,2025-09-02 10:55:00+00:00,2025-09-03 04:16:00+00:00,1041,0,,0,Economy,1602.4,USD,5,B737-800,90,True,True,medium,shoulder,False,17.35,True,92.36,10,False,0.0,10,2025-09-02 00:00:00+00:00,2429.41,2422.45,1595.91,0.0878,0.2481,0.0,0.0,0.1875
F000083,EK,Emirates,none,EK1657,DOH,Doha,LAX,Los Angeles,2025-09-02 08:55:00+00:00,2025-09-03 02:16:00+00:00,1041,0,,0,Business,5762.4,USD,8,B787-9,96,True,True,medium,shoulder,False,17.35,True,332.13,8,False,0.0,4,2025-09-02 00:00:00+00:00,2429.41,2422.45,1595.91,0.3216,0.2481,0.0,0.0,0.0
F000084,JL,Japan Airlines,oneworld,JL6867,DOH,Doha,LAX,Los Angeles,2025-09-02 09:55:00+00:00,2025-09-03 03:16:00+00:00,1041,0,,0,Economy,1619.5,USD,9,A321neo,90,True,False,medium,shoulder,False,17.35,True,93.34,9,False,0.0,10,2025-09-02 00:00:00+00:00,2429.41,2422.45,1595.91,0.0888,0.2481,0.0,0.0,0.1875
F000085,TK,Turkish Airlines,star,TK4899;TK5882,DOH,Doha,LAX,Los Angeles,2025-09-02 08:55:00+00:00,2025-09-03 08:32:00+00:00,1417,1,JFK,232,Economy,991.21,USD,6,B767-300,83,False,False,medium,shoulder,False,23.62,False,41.96,8,False,3.87,17,2025-09-02 00:00:00+00:00,2429.41,2422.45,1595.91,0.0535,0.3434,0.5,0.4868,0.4062
F000086,TG,Thai Airways,star,TG5406;TG4075,DOH,Doha,LAX,Los Angeles,2025-09-02 09:55:00+00:00,2025-09-03 07:32:00+00:00,1297,1,SFO,203,Economy,936.02,USD,5,A350-900,83,False,False,medium,shoulder,False,21.62,False,43.29,9,False,3.38,17,2025-09-02 00:00:00+00:00,2429.41,2422.45,1595.91,0.0504,0.313,0.5,0.4252,0.4062
F000087,TK,Turkish Airlines,star,TK9843;TK5852,DOH,Doha,LAX,Los Angeles,2025-09-02 09:25:00+00:00,2025-09-03 10:09:00+00:00,1484,1,ICN,154,Premium Economy,1853.99,USD,6,A320neo,78,True,False,medium,shoulder,False,24.73,False,74.97,9,False,2.57,22,2025-09-02 00:00:00+00:00,2429.41,2422.45,1595.91,0.102,0.3604,0.5,0.3233,0.5625
F000088,TG,Thai Airways,star,TG8785;TG1611,DOH,Doha,LAX,Los Angeles,2025-09-02 08:55:00+00:00,2025-09-03 14:36:00+00:00,1781,1,SIN,179,Economy,977.47,USD,4,B737-800,83,True,False,medium,shoulder,False,29.68,False,32.93,8,False,2.98,17,2025-09-02 00:00:00+00:00,2429.41,2422.45,1595.91,0.0527,0.4356,0.5,0.3748,0.4062
F000089,QF,Qantas,oneworld,QF3321;QF2970;QF8256,CPT,Cape Town,PEK,Beijing,2025-06-29 07:50:00+00:00,2025-07-01 07:03:00+00:00,2833,2,JFK;SIN,285,Economy,750.85,USD,8,E190,76,True,False,low,winter_low,False,47.22,False,15.9,7,False,4.75,24,2025-06-29 00:00:00+00:00,1974.34,1821.18,1097.66,0.04,0.7022,1.0,0.5975,0.625
F000090,CX,Cathay Pacific,oneworld,CX8135;CX7759,CPT,Cape Town,PEK,Beijing,2025-06-29 05:50:00+00:00,2025-06-30 05:32:00+00:00,1422,1,NRT,74,Economy,921.24,USD,8,B777-300ER,90,False,True,low,winter_low,False,23.7,False,38.87,5,True,1.23,10,2025-06-29 00:00:00+00:00,1974.34,1821.18,1097.66,0.0495,0.3447,0.5,0.1547,0.1875
F000091,SQ,Singapore Airlines,star,SQ4185,JFK,New York,CPT,Cape Town,2025-05-28 17:25:00+00:00,2025-05-29 09:47:00+00:00,982,0,,0,Economy,1407.17,USD,4,A320neo,91,True,False,medium,shoulder,False,16.37,True,85.96,17,False,0.0,9,2025-05-28 00:00:00+00:00,2386.39,2011.06,1552.18,0.0769,0.2331,0.0,0.0,0.1562
F000092,TK,Turkish Airlines,star,TK5075,JFK,New York,CPT,Cape Town,2025-05-28 17:25:00+00:00,2025-05-29 09:47:00+00:00,982,0,,0,Economy,1217.58,USD,6,E190,91,True,False,medium,shoulder,False,16.37,True,74.38,17,False,0.0,9,2025-05-28 00:00:00+00:00,2386.39,2011.06,1552.18,0.0662,0.2331,0.0,0.0,0.1562
F000093,AA,American Airlines,oneworld,AA3156;AA225,JFK,New York,CPT,Cape Town,2025-05-28 17:25:00+00:00,2025-05-29 15:25:00+00:00,1320,1,LHR,99,Economy,868.53,USD,5,B777-300ER,84,False,True,medium,shoulder,False,22.0,False,39.48,17,False,1.65,16,2025-05-28 00:00:00+00:00,2386.39,2011.06,1552.18,0.0466,0.3188,0.5,0.2075,0.375
F000094,AA,American Airlines,oneworld,AA7236;AA672,JFK,New York,CPT,Cape Town,2025-05-28 16:55:00+00:00,2025-05-30 04:03:00+00:00,2108,1,ICN,174,Economy,894.72,USD,5,A320neo,81,True,True,medium,shoulder,False,35.13,False,25.47,16,False,2.9,19,2025-05-28 00:00:00+00:00,2386.39,2011.06,1552.18,0.0481,0.5185,0.5,0.3648,0.4688
F000095,TK,Turkish Airlines,star,TK9726,PVG,Shanghai,HKG,Hong Kong,2025-07-21 08:40:00+00:00,2025-07-21 10:54:00+00:00,134,0,,0,Economy,241.61,USD,4,B767-300,87,True,False,high,summer_peak,False,2.23,True,108.35,8,False,0.0,13,2025-07-21 00:00:00+00:00,266.53,142.1,241.61,0.0113,0.0182,0.0,0.0,0.2812
F000096,TK,Turkish Airlines,star,TK8505,PVG,Shanghai,HKG,Hong Kong,2025-07-21 08:10:00+00:00,2025-07-21 10:24:00+00:00,134,0,,0,Premium Economy,352.6,USD,2,B767-300,81,True,False,high,summer_peak,False,2.23,True,158.12,8,False,0.0,19,2025-07-21 00:00:00+00:00,266.53,142.1,241.61,0.0176,0.0182,0.0,0.0,0.4688
F000097,QF,Qantas,oneworld,QF570,PVG,Shanghai,HKG,Hong Kong,2025-07-21 09:40:00+00:00,2025-07-21 11:54:00+00:00,134,0,,0,Economy,281.94,USD,7,E190,90,True,True,high,summer_peak,False,2.23,True,126.43,9,False,0.0,10,2025-07-21 00:00:00+00:00,266.53,142.1,241.61,0.0136,0.0182,0.0,0.0,0.1875
F000098,AA,American Airlines,oneworld,AA1540;AA3809,PVG,Shanghai,HKG,Hong Kong,2025-07-21 09:40:00+00:00,2025-07-22 12:18:00+00:00,1598,1,CDG,104,Economy,156.36,USD,4,A330-300,78,False,False,high,summer_peak,False,26.63,False,5.87,9,False,1.73,22,2025-07-21 00:00:00+00:00,266.53,142.1,241.61,0.0066,0.3893,0.5,0.2176,0.5625
F000099,QF,Qantas,oneworld,QF3076;QF4875;QF1987,PVG,Shanghai,HKG,Hong Kong,2025-07-21 08:40:00+00:00,2025-07-22 18:19:00+00:00,2019,2,DOH;LHR,275,Economy,160.48,USD,4,E190,73,False,False,high,summer_peak,False,33.65,False,4.77,8,False,4.58,27,2025-07-21 00:00:00+00:00,266.53,142.1,241.61,0.0068,0.4959,1.0,0.5761,0.7188
F000100,TG,Thai Airways,star,TG9349;TG3829,PVG,Shanghai,HKG,Hong Kong,2025-07-21 08:10:00+00:00,2025-07-22 12:20:00+00:00,1690,1,CDG,196,Economy,166.81,USD,6,B787-9,76,False,False,high,summer_peak,False,28.17,False,5.92,8,False,3.27,24,2025-07-21 00:00:00+00:00,266.53,142.1,241.61,0.0071,0.4126,0.5,0.4113,0.625
F000101,NH,ANA,star,NH5319;NH3542,PVG,Shanghai,HKG,Hong Kong,2025-07-21 09:10:00+00:00,2025-07-22 10:57:00+00:00,1547,1,FRA,117,Business,584.78,USD,4,A321neo,78,True,True,high,summer_peak,False,25.78,False,22.68,9,False,1.95,22,2025-07-21 00:00:00+00:00,266.53,142.1,241.61,0.0306,0.3763,0.5,0.2453,0.5625
F000102,DL,Delta,skyteam,DL2347;DL2337;DL8069,CPT,Cape Town,FCO,Rome,2025-08-15 10:05:00+00:00,2025-08-16 19:37:00+00:00,2012,2,HKG;IST,303,Economy,455.09,USD,9,B787-9,76,True,True,low,winter_low,False,33.53,False,13.57,10,False,5.05,24,2025-08-15 00:00:00+00:00,1287.62,1480.61,877.96,0.0233,0.4942,1.0,0.6352,0.625
F000103,QF,Qantas,oneworld,QF2636;QF9908;QF7655,CPT,Cape Town,FCO,Rome,2025-08-15 07:35:00+00:00,2025-08-16 22:25:00+00:00,2330,2,ICN;DXB,358,Economy,601.9,USD,7,A350-900,78,True,False,low,winter_low,False,38.83,False,15.5,7,False,5.97,22,2025-08-15 00:00:00+00:00,1287.62,1480.61,877.96,0.0316,0.5748,1.0,0.7509,0.5625
F000104,NH,ANA,star,NH4843;NH2854;NH9234,CPT,Cape Town,FCO,Rome,2025-08-15 08:35:00+00:00,2025-08-16 05:46:00+00:00,1271,2,LHR;FRA,306,Economy,561.61,USD,4,A320neo,81,True,False,low,winter_low,False,21.18,False,26.52,8,False,5.1,19,2025-08-15 00:00:00+00:00,1287.62,1480.61,877.96,0.0293,0.3064,1.0,0.6415,0.4688
F000105,QR,Qatar Airways,oneworld,QR4785;QR4219,CPT,Cape Town,FCO,Rome,2025-08-15 10:05:00+00:00,2025-08-16 13:00:00+00:00,1615,1,SIN,57,Business,2221.28,USD,9,A350-900,83,True,True,low,winter_low,False,26.92,False,82.51,10,False,0.95,17,2025-08-15 00:00:00+00:00,1287.62,1480.61,877.96,0.1226,0.3936,0.5,0.1195,0.4062
F000106,TG,Thai Airways,star,TG6137,CPT,Cape Town,FRA,Frankfurt,2025-01-29 03:30:00+00:00,2025-01-29 15:54:00+00:00,744,0,,0,Economy,1284.05,USD,3,B767-300,83,False,False,high,summer_peak,False,12.4,True,103.55,3,True,0.0,17,2025-01-29 00:00:00+00:00,1367.39,880.14,1091.28,0.0699,0.1728,0.0,0.0,0.4062
F000107,JL,Japan Airlines,oneworld,JL1856,CPT,Cape Town,FRA,Frankfurt,2025-01-29 02:00:00+00:00,2025-01-29 14:24:00+00:00,744,0,,0,Economy,1395.66,USD,6,B777-300ER,84,False,False,high,summer_peak,False,12.4,True,112.55,2,True,0.0,16,2025-01-29 00:00:00+00:00,1367.39,880.14,1091.28,0.0762,0.1728,0.0,0.0,0.375
F000108,KL,KLM,skyteam,KL3226;KL3676;KL6202,CPT,Cape Town,FRA,Frankfurt,2025-01-29 02:30:00+00:00,2025-01-30 11:29:00+00:00,1979,2,DXB;ICN,142,Premium Economy,1686.71,USD,2,A320neo,75,True,False,high,summer_peak,False,32.98,False,51.14,2,True,2.37,25,2025-01-29 00:00:00+00:00,1367.39,880.14,1091.28,0.0926,0.4858,1.0,0.2981,0.6562
F000109,AA,American Airlines,oneworld,AA2794;AA6306,CPT,Cape Town,FRA,Frankfurt,2025-01-29 03:30:00+00:00,2025-01-30 15:22:00+00:00,2152,1,LAX,167,Economy,867.62,USD,4,A320neo,76,True,False,high,summer_peak,False,35.87,False,24.19,3,True,2.78,24,2025-01-29 00:00:00+00:00,1367.39,880.14,1091.28,0.0465,0.5297,0.5,0.3497,0.625
F000110,NH,ANA,star,NH3194,DEL,Delhi,ICN,Seoul,2026-04-26 05:55:00+00:00,2026-04-26 12:23:00+00:00,388,0,,0,Economy,567.58,USD,4,B787-9,88,False,True,medium,shoulder,False,6.47,True,87.72,5,True,0.0,12,2026-04-26 00:00:00+00:00,921.83,723.57,579.24,0.0297,0.0826,0.0,0.0,0.25
F000111,AA,American Airlines,oneworld,AA5998,DEL,Delhi,ICN,Seoul,2026-04-26 04:55:00+00:00,2026-04-26 11:23:00+00:00,388,0,,0,Economy,487.34,USD,7,A350-900,90,False,False,medium,shoulder,False,6.47,True,75.32,4,True,0.0,10,2026-04-26 00:00:00+00:00,921.83,723.57,579.24,0.0252,0.0826,0.0,0.0,0.1875
F000112,SQ,Singapore Airlines,star,SQ3811;SQ8967;SQ9483,DEL,Delhi,ICN,Seoul,2026-04-26 05:25:00+00:00,2026-04-27 09:43:00+00:00,1698,2,CDG;AMS,416,Premium Economy,600.2,USD,8,A321neo,83,True,False,medium,shoulder,False,28.3,False,21.21,5,True,6.93,17,2026-04-26 00:00:00+00:00,921.83,723.57,579.24,0.0315,0.4146,1.0,0.8717,0.4062
F000113,LH,Lufthansa,star,LH9017;LH2905,DEL,Delhi,ICN,Seoul,2026-04-26 04:55:00+00:00,2026-04-27 11:56:00+00:00,1861,1,SFO,172,Economy,402.63,USD,4,E190,84,True,True,medium,shoulder,False,31.02,False,12.98,4,True,2.87,16,2026-04-26 00:00:00+00:00,921.83,723.57,579.24,0.0204,0.4559,0.5,0.361,0.375
F000114,UA,United Airlines,star,UA1536;UA3403,DEL,Delhi,ICN,Seoul,2026-04-26 05:55:00+00:00,2026-04-27 04:01:00+00:00,1326,1,CDG,85,Business,1310.53,USD,7,A321neo,84,True,True,medium,shoulder,False,22.1,False,59.3,5,True,1.42,16,2026-04-26 00:00:00+00:00,921.83,723.57,579.24,0.0714,0.3203,0.5,0.1786,0.375
F000115,NH,ANA,star,NH1732;NH5928,DEL,Delhi,ICN,Seoul,2026-04-26 06:55:00+00:00,2026-04-27 00:57:00+00:00,1082,1,IST,66,Economy,449.56,USD,7,B737-800,87,False,True,medium,shoulder,False,18.03,False,24.93,6,False,1.1,13,2026-04-26 00:00:00+00:00,921.83,723.57,579.24,0.023,0.2585,0.5,0.1384,0.2812
F000116,CX,Cathay Pacific,oneworld,CX9738,SFO,San Francisco,BOM,Mumbai,2025-12-29 09:05:00+00:00,2025-12-30 02:38:00+00:00,1053,0,,0,Economy,2580.44,USD,3,B767-300,82,False,False,peak,year_end_holidays,True,17.55,True,147.03,9,False,0.0,18,2025-12-29 00:00:00+00:00,2276.25,2004.54,1590.62,0.1428,0.2511,0.0,0.0,0.4375
F000117,EK,Emirates,none,EK505,SFO,San Francisco,BOM,Mumbai,2025-12-29 08:05:00+00:00,2025-12-30 01:38:00+00:00,1053,0,,0,Business,10341.36,USD,3,A330-300,80,True,True,peak,year_end_holidays,True,17.55,True,589.25,8,False,0.0,20,2025-12-29 00:00:00+00:00,2276.25,2004.54,1590.62,0.579,0.2511,0.0,0.0,0.5
F000118,KE,Korean Air,skyteam,KE680,SFO,San Francisco,BOM,Mumbai,2025-12-29 08:35:00+00:00,2025-12-30 02:08:00+00:00,1053,0,,0,Economy,2373.97,USD,1,A330-300,76,False,False,peak,year_end_holidays,True,17.55,True,135.27,8,False,0.0,24,2025-12-29 00:00:00+00:00,2276.25,2004.54,1590.62,0.1312,0.2511,0.0,0.0,0.625
F000119,AF,Air France,skyteam,AF9753;AF815,SFO,San Francisco,BOM,Mumbai,2025-12-29 07:05:00+00:00,2025-12-30 06:40:00+00:00,1415,1,DOH,190,Economy,1636.12,USD,2,A330-300,72,False,False,peak,year_end_holidays,True,23.58,False,69.39,7,False,3.17,28,2025-12-29 00:00:00+00:00,2276.25,2004.54,1590.62,0.0897,0.3429,0.5,0.3987,0.75
F000120,KL,KLM,skyteam,KL2489;KL2453;KL4567,SFO,San Francisco,BOM,Mumbai,2025-12-29 08:05:00+00:00,2025-12-30 10:41:00+00:00,1596,2,LHR;FRA,290,Business,5720.95,USD,4,A380-800,64,True,True,peak,year_end_holidays,True,26.6,False,215.07,8,False,4.83,36,2025-12-29 00:00:00+00:00,2276.25,2004.54,1590.62,0.3193,0.3887,1.0,0.6075,1.0
F000121,QF,Qantas,oneworld,QF2570;QF2321,BOM,Mumbai,PEK,Beijing,2025-09-26 12:45:00+00:00,2025-09-27 22:03:00+00:00,1998,1,LAX,117,Premium Economy,832.01,USD,4,A320neo,87,True,False,medium,shoulder,False,33.3,False,24.99,12,False,1.95,13,2025-09-26 00:00:00+00:00,537.08,275.23,389.06,0.0445,0.4906,0.5,0.2453,0.2812
F000122,CX,Cathay Pacific,oneworld,CX1304;CX3216;CX9657,BOM,Mumbai,PEK,Beijing,2025-09-26 12:15:00+00:00,2025-09-28 04:01:00+00:00,2386,2,HKG;LAX,320,Economy,366.95,USD,3,E190,81,True,False,medium,shoulder,False,39.77,False,9.23,12,False,5.33,19,2025-09-26 00:00:00+00:00,537.08,275.23,389.06,0.0184,0.589,1.0,0.6704,0.4688
F000123,BA,British Airways,oneworld,BA881;BA6646,BOM,Mumbai,PEK,Beijing,2025-09-26 11:45:00+00:00,2025-09-27 09:58:00+00:00,1333,1,CDG,115,Business,1340.11,USD,6,A350-900,81,True,True,medium,shoulder,False,22.22,False,60.31,11,False,1.92,19,2025-09-26 00:00:00+00:00,537.08,275.23,389.06,0.0731,0.3221,0.5,0.2415,0.4688
F000124,SQ,Singapore Airlines,star,SQ4534;SQ8897,BOM,Mumbai,PEK,Beijing,2025-09-26 10:15:00+00:00,2025-09-27 02:04:00+00:00,949,1,SIN,239,Economy,388.59,USD,8,A320neo,85,False,False,medium,shoulder,False,15.82,False,24.56,10,False,3.98,15,2025-09-26 00:00:00+00:00,537.08,275.23,389.06,0.0196,0.2248,0.5,0.5006,0.3438
F000125,QR,Qatar Airways,oneworld,QR5291,HKG,Hong Kong,CPT,Cape Town,2025-12-01 20:00:00+00:00,2025-12-02 11:27:00+00:00,927,0,,0,Economy,1471.85,USD,7,B737-800,88,True,False,medium,shoulder,False,15.45,True,95.27,20,False,0.0,12,2025-12-01 00:00:00+00:00,1483.12,588.14,1300.98,0.0805,0.2192,0.0,0.0,0.25
F000126,UA,United Airlines,star,UA1631,HKG,Hong Kong,CPT,Cape Town,2025-12-01 20:30:00+00:00,2025-12-02 11:57:00+00:00,927,0,,0,Economy,1302.88,USD,3,A330-300,86,True,False,medium,shoulder,False,15.45,True,84.33,20,False,0.0,14,2025-12-01 00:00:00+00:00,1483.12,588.14,1300.98,0.071,0.2192,0.0,0.0,0.3125
F000127,LH,Lufthansa,star,LH5166;LH9102,HKG,Hong Kong,CPT,Cape Town,2025-12-01 21:00:00+00:00,2025-12-03 10:11:00+00:00,2231,1,JFK,237,Premium Economy,1653.56,USD,8,B787-9,78,True,False,medium,shoulder,False,37.18,False,44.47,21,False,3.95,22,2025-12-01 00:00:00+00:00,1483.12,588.14,1300.98,0.0907,0.5497,0.5,0.4969,0.5625
F000128,AA,American Airlines,oneworld,AA2102;AA1085;AA9000,HKG,Hong Kong,CPT,Cape Town,2025-12-01 19:30:00+00:00,2025-12-03 03:05:00+00:00,1895,2,LHR;IST,235,Economy,839.2,USD,7,A350-900,74,False,True,medium,shoulder,False,31.58,False,26.57,19,False,3.92,26,2025-12-01 00:00:00+00:00,1483.12,588.14,1300.98,0.0449,0.4645,1.0,0.4931,0.6875
F000129,DL,Delta,skyteam,DL6816,SYD,Sydney,DOH,Doha,2025-07-01 19:40:00+00:00,2025-07-02 11:48:00+00:00,968,0,,0,Economy,1030.54,USD,7,A350-900,90,True,True,low,winter_low,False,16.13,True,63.89,19,False,0.0,10,2025-07-01 00:00:00+00:00,1384.18,817.33,1197.25,0.0557,0.2296,0.0,0.0,0.1875
F000130,KE,Korean Air,skyteam,KE5904,SYD,Sydney,DOH,Doha,2025-07-01 20:40:00+00:00,2025-07-02 12:48:00+00:00,968,0,,0,Premium Economy,2118.32,USD,5,B737-800,87,True,False,low,winter_low,False,16.13,True,131.33,20,False,0.0,13,2025-07-01 00:00:00+00:00,1384.18,817.33,1197.25,0.1168,0.2296,0.0,0.0,0.2812
F000131,QF,Qantas,oneworld,QF3648,SYD,Sydney,DOH,Doha,2025-07-01 20:40:00+00:00,2025-07-02 12:48:00+00:00,968,0,,0,Economy,1223.18,USD,8,A330-300,95,True,False,low,winter_low,False,16.13,True,75.83,20,False,0.0,5,2025-07-01 00:00:00+00:00,1384.18,817.33,1197.25,0.0665,0.2296,0.0,0.0,0.0312
F000132,AA,American Airlines,oneworld,AA6004;AA856,SYD,Sydney,DOH,Doha,2025-07-01 21:10:00+00:00,2025-07-02 22:27:00+00:00,1517,1,IST,109,Economy,871.66,USD,7,A330-300,81,True,True,low,winter_low,False,25.28,False,34.48,21,False,1.82,19,2025-07-01 00:00:00+00:00,1384.18,817.33,1197.25,0.0468,0.3687,0.5,0.2289,0.4688
F000133,EK,Emirates,none,EK6886;EK5663,SYD,Sydney,DOH,Doha,2025-07-01 19:40:00+00:00,2025-07-02 16:58:00+00:00,1278,1,HKG,173,Economy,1000.45,USD,9,B777-300ER,83,False,False,low,winter_low,False,21.3,False,46.97,19,False,2.88,17,2025-07-01 00:00:00+00:00,1384.18,817.33,1197.25,0.054,0.3082,0.5,0.3623,0.4062
F000134,EK,Emirates,none,EK1157;EK1907;EK2073,SYD,Sydney,DOH,Doha,2025-07-01 19:10:00+00:00,2025-07-03 01:41:00+00:00,1831,2,HKG;FRA,127,Economy,911.54,USD,7,A330-300,81,False,True,low,winter_low,False,30.52,False,29.87,19,False,2.12,19,2025-07-01 00:00:00+00:00,1384.18,817.33,1197.25,0.049,0.4483,1.0,0.2667,0.4688
F000135,AA,American Airlines,oneworld,AA349;AA4435;AA4507,SYD,Sydney,DOH,Doha,2025-07-01 19:10:00+00:00,2025-07-02 22:55:00+00:00,1665,2,HKG;IST,185,Economy,686.62,USD,4,A320neo,74,True,True,low,winter_low,False,27.75,False,24.74,19,False,3.08,26,2025-07-01 00:00:00+00:00,1384.18,817.33,1197.25,0.0364,0.4062,1.0,0.3874,0.6875
F000136,AF,Air France,skyteam,AF4272,MEL,Melbourne,AKL,Auckland,2025-10-01 02:25:00+00:00,2025-10-01 06:22:00+00:00,237,0,,0,Economy,269.37,USD,8,E190,92,False,False,medium,shoulder,False,3.95,True,68.19,2,True,0.0,8,2025-10-01 00:00:00+00:00,463.61,341.6,307.57,0.0129,0.0443,0.0,0.0,0.125
F000137,AA,American Airlines,oneworld,AA1522,MEL,Melbourne,AKL,Auckland,2025-10-01 02:55:00+00:00,2025-10-01 06:52:00+00:00,237,0,,0,Economy,283.8,USD,9,E190,85,False,False,medium,shoulder,False,3.95,True,71.85,2,True,0.0,15,2025-10-01 00:00:00+00:00,463.61,341.6,307.57,0.0137,0.0443,0.0,0.0,0.3438
