flight_id,airline_code,airline_name,alliance,flight_numbers,origin,origin_city,destination,destination_city,departure_utc,arrival_utc,duration_minutes,stops,layover_airports,layover_minutes,cabin_class,price,currency,seats_available,aircraft_type,on_time_performance,baggage_included,refundable,demand_level,season,is_holiday_season
F000116,CX,Cathay Pacific,oneworld,CX9738,SFO,San Francisco,BOM,Mumbai,2025-12-29T09:05:00Z,2025-12-30T02:38:00Z,1053,0,,0,Economy,2580.44,USD,3,B767-300,82,False,False,peak,year_end_holidays,True
F000117,EK,Emirates,none,EK505,SFO,San Francisco,BOM,Mumbai,2025-12-29T08:05:00Z,2025-12-30T01:38:00Z,1053,0,,0,Business,10341.36,USD,3,A330-300,80,True,True,peak,year_end_holidays,True
F000118,KE,Korean Air,skyteam,KE680,SFO,San Francisco,BOM,Mumbai,2025-12-29T08:35:00Z,2025-12-30T02:08:00Z,1053,0,,0,Economy,2373.97,USD,1,A330-300,76,False,False,peak,year_end_holidays,True
F000119,AF,Air France,skyteam,AF9753;AF815,SFO,San Francisco,BOM,Mumbai,2025-12-29T07:05:00Z,2025-12-30T06:40:00Z,1415,1,DOH,190,Economy,1636.12,USD,2,A330-300,72,False,False,peak,year_end_holidays,True
F000120,KL,KLM,skyteam,KL2489;KL2453;KL4567,SFO,San Francisco,BOM,Mumbai,2025-12-29T08:05:00Z,2025-12-30T10:41:00Z,1596,2,LHR;FRA,290,Business,5720.95,USD,4,A380-800,64,True,True,peak,year_end_holidays,True
F000121,QF,Qantas,oneworld,QF2570;QF2321,BOM,Mumbai,PEK,Beijing,2025-09-26T12:45:00Z,2025-09-27T22:03:00Z,1998,1,LAX,117,Premium Economy,832.01,USD,4,A320neo,87,True,False,medium,shoulder,False
F000122,CX,Cathay Pacific,oneworld,CX1304;CX3216;CX9657,BOM,Mumbai,PEK,Beijing,2025-09-26T12:15:00Z,2025-09-28T04:01:00Z,2386,2,HKG;LAX,320,Economy,366.95,USD,3,E190,81,True,False,medium,shoulder,False
F000123,BA,British Airways,oneworld,BA881;BA6646,BOM,Mumbai,PEK,Beijing,2025-09-26T11:45:00Z,2025-09-27T09:58:00Z,1333,1,CDG,115,Business,1340.11,USD,6,A350-900,81,True,True,medium,shoulder,False
F000124,SQ,Singapore Airlines,star,SQ4534;SQ8897,BOM,Mumbai,PEK,Beijing,2025-09-26T10:15:00Z,2025-09-27T02:04:00Z,949,1,SIN,239,Economy,388.59,USD,8,A320neo,85,False,False,medium,shoulder,False
F000125,QR,Qatar Airways,oneworld,QR5291,HKG,Hong Kong,CPT,Cape Town,2025-12-01T20:00:00Z,2025-12-02T11:27:00Z,927,0,,0,Economy,1471.85,USD,7,B737-800,88,True,False,medium,shoulder,False
F000126,UA,United Airlines,star,UA1631,HKG,Hong Kong,CPT,Cape Town,2025-12-01T20:30:00Z,2025-12-02T11:57:00Z,927,0,,0,Economy,1302.88,USD,3,A330-300,86,True,False,medium,shoulder,False
F000127,LH,Lufthansa,star,LH5166;LH9102,HKG,Hong Kong,CPT,Cape Town,2025-12-01T21:00:00Z,2025-12-03T10:11:00Z,2231,1,JFK,237,Premium Economy,1653.56,USD,8,B787-9,78,True,False,medium,shoulder,False
F000128,AA,American Airlines,oneworld,AA2102;AA1085;AA9000,HKG,Hong Kong,CPT,Cape Town,2025-12-01T19:30:00Z,2025-12-03T03:05:00Z,1895,2,LHR;IST,235,Economy,839.2,USD,7,A350-900,74,False,True,medium,shoulder,False
F000129,DL,Delta,skyteam,DL6816,SYD,Sydney,DOH,Doha,2025-07-01T19:40:00Z,2025-07-02T11:48:00Z,968,0,,0,Economy,1030.54,USD,7,A350-900,90,True,True,low,winter_low,False
F000130,KE,Korean Air,skyteam,KE5904,SYD,Sydney,DOH,Doha,2025-07-01T20:40:00Z,2025-07-02T12:48:00Z,968,0,,0,Premium Economy,2118.32,USD,5,B737-800,87,True,False,low,winter_low,False
F000131,QF,Qantas,oneworld,QF3648,SYD,Sydney,DOH,Doha,2025-07-01T20:40:00Z,2025-07-02T12:48:00Z,968,0,,0,Economy,1223.18,USD,8,A330-300,95,True,False,low,winter_low,False
F000132,AA,American Airlines,oneworld,AA6004;AA856,SYD,Sydney,DOH,Doha,2025-07-01T21:10:00Z,2025-07-02T22:27:00Z,1517,1,IST,109,Economy,871.66,USD,7,A330-300,81,True,True,low,winter_low,False
F000133,EK,Emirates,none,EK6886;EK5663,SYD,Sydney,DOH,Doha,2025-07-01T19:40:00Z,2025-07-02T16:58:00Z,1278,1,HKG,173,Economy,1000.45,USD,9,B777-300ER,83,False,False,low,winter_low,False
F000134,EK,Emirates,none,EK1157;EK1907;EK2073,SYD,Sydney,DOH,Doha,2025-07-01T19:10:00Z,2025-07-03T01:41:00Z,1831,2,HKG;FRA,127,Economy,911.54,USD,7,A330-300,81,False,True,low,winter_low,False
F000135,AA,American Airlines,oneworld,AA349;AA4435;AA4507,SYD,Sydney,DOH,Doha,2025-07-01T19:10:00Z,2025-07-02T22:55:00Z,1665,2,HKG;IST,185,Economy,686.62,USD,4,A320neo,74,True,True,low,winter_low,False
F000136,AF,Air France,skyteam,AF4272,MEL,Melbourne,AKL,Auckland,2025-10-01T02:25:00Z,2025-10-01T06:22:00Z,237,0,,0,Economy,269.37,USD,8,E190,92,False,False,medium,shoulder,False
F000137,AA,American Airlines,oneworld,AA1522,MEL,Melbourne,AKL,Auckland,2025-10-01T02:55:00Z,2025-10-01T06:52:00Z,237,0,,0,Economy,283.8,USD,9,E190,85,False,False,medium,shoulder,False
F000138,AI,Air India,star,AI6324;AI3940,MEL,Melbourne,AKL,Auckland,2025-10-01T00:55:00Z,2025-10-02T14:26:00Z,2251,1,DOH,185,Economy,196.37,USD,9,B777-300ER,86,True,True,medium,shoulder,False
F000139,AA,American Airlines,oneworld,AA2427;AA1178,MEL,Melbourne,AKL,Auckland,2025-10-01T00:25:00Z,2025-10-02T13:11:00Z,2206,1,DXB,188,Premium Economy,407.29,USD,9,B767-300,81,True,False,medium,shoulder,False
F000140,NH,ANA,star,NH4220;NH6246,MEL,Melbourne,AKL,Auckland,2025-10-01T00:55:00Z,2025-10-03T01:05:00Z,2890,1,CDG,164,Business,735.17,USD,3,B737-800,84,True,True,medium,shoulder,False
F000141,KE,Korean Air,skyteam,KE1045,BOM,Mumbai,PVG,Shanghai,2026-06-18T09:50:00Z,2026-06-18T16:49:00Z,419,0,,0,Economy,657.11,USD,6,A330-300,84,True,False,high,summer_peak,False
F000142,JL,Japan Airlines,oneworld,JL7277,BOM,Mumbai,PVG,Shanghai,2026-06-18T10:20:00Z,2026-06-18T17:19:00Z,419,0,,0,Economy,788.04,USD,2,B767-300,88,False,False,high,summer_peak,False
F000143,EK,Emirates,none,EK5872;EK4009,BOM,Mumbai,PVG,Shanghai,2026-06-18T09:50:00Z,2026-06-19T01:32:00Z,942,1,NRT,220,Economy,637.0,USD,5,E190,82,True,False,high,summer_peak,False
F000144,KE,Korean Air,skyteam,KE1866;KE9812,BOM,Mumbai,PVG,Shanghai,2026-06-18T11:50:00Z,2026-06-19T08:15:00Z,1225,1,IST,182,Economy,613.13,USD,6,B787-9,74,False,False,high,summer_peak,False
F000145,TK,Turkish Airlines,star,TK9174;TK5509,BOM,Mumbai,PVG,Shanghai,2026-06-18T10:50:00Z,2026-06-19T21:16:00Z,2066,1,JFK,157,Economy,559.86,USD,5,B787-9,78,True,True,high,summer_peak,False
F000146,AF,Air France,skyteam,AF9667;AF2397,BOM,Mumbai,PVG,Shanghai,2026-06-18T09:50:00Z,2026-06-19T09:41:00Z,1431,1,FRA,195,Economy,580.05,USD,5,A320neo,80,False,True,high,summer_peak,False
F000147,KL,KLM,skyteam,KL953,PEK,Beijing,ICN,Seoul,2026-06-15T23:40:00Z,2026-06-16T01:27:00Z,107,0,,0,Economy,179.66,USD,3,B767-300,82,False,False,high,summer_peak,False
F000148,AI,Air India,star,AI6092,PEK,Beijing,ICN,Seoul,2026-06-16T00:40:00Z,2026-06-16T02:27:00Z,107,0,,0,Economy,169.32,USD,4,A350-900,82,True,False,high,summer_peak,False
F000149,UA,United Airlines,star,UA9800;UA7548;UA6751,PEK,Beijing,ICN,Seoul,2026-06-16T00:40:00Z,2026-06-17T19:47:00Z,2587,2,LAX;IST,296,Economy,110.1,USD,7,B787-9,71,True,True,high,summer_peak,False
F000150,KL,KLM,skyteam,KL3557;KL8856,PEK,Beijing,ICN,Seoul,2026-06-15T23:10:00Z,2026-06-16T08:36:00Z,566,1,HKG,182,Economy,130.22,USD,3,A330-300,78,False,False,high,summer_peak,False
F000151,UA,United Airlines,star,UA784;UA2723,PEK,Beijing,ICN,Seoul,2026-06-15T22:40:00Z,2026-06-16T05:48:00Z,428,1,NRT,94,Business,407.05,USD,5,A380-800,76,True,True,high,summer_peak,False
F000152,BA,British Airways,oneworld,BA1973,LAX,Los Angeles,CPT,Cape Town,2025-06-07T09:20:00Z,2025-06-08T06:06:00Z,1246,0,,0,Economy,2191.88,USD,2,B737-800,86,True,False,high,summer_peak,False
F000153,AA,American Airlines,oneworld,AA1294,LAX,Los Angeles,CPT,Cape Town,2025-06-07T10:50:00Z,2025-06-08T07:36:00Z,1246,0,,0,Business,8694.94,USD,4,B787-9,88,True,True,high,summer_peak,False
F000154,QR,Qatar Airways,oneworld,QR1623,LAX,Los Angeles,CPT,Cape Town,2025-06-07T09:50:00Z,2025-06-08T06:36:00Z,1246,0,,0,Economy,2203.87,USD,3,B787-9,91,True,False,high,summer_peak,False
F000155,NH,ANA,star,NH5015;NH920,LAX,Los Angeles,CPT,Cape Town,2025-06-07T08:50:00Z,2025-06-08T16:26:00Z,1896,1,HKG,55,Economy,1779.84,USD,3,B737-800,80,True,False,high,summer_peak,False
F000156,AI,Air India,star,AI688;AI652,LAX,Los Angeles,CPT,Cape Town,2025-06-07T09:50:00Z,2025-06-08T12:03:00Z,1573,1,AMS,96,Economy,1521.35,USD,2,B767-300,81,False,False,high,summer_peak,False
F000157,DL,Delta,skyteam,DL5070;DL2541,LAX,Los Angeles,CPT,Cape Town,2025-06-07T10:50:00Z,2025-06-08T13:33:00Z,1603,1,CDG,139,Economy,1452.42,USD,4,A321neo,81,True,True,high,summer_peak,False
F000158,TG,Thai Airways,star,TG8101,CDG,Paris,KUL,Kuala Lumpur,2025-10-04T13:05:00Z,2025-10-05T02:48:00Z,823,0,,0,Economy,942.06,USD,9,E190,84,True,False,medium,shoulder,False
F000159,AF,Air France,skyteam,AF4428,CDG,Paris,KUL,Kuala Lumpur,2025-10-04T13:05:00Z,2025-10-05T02:48:00Z,823,0,,0,Economy,1133.57,USD,3,B777-300ER,86,True,False,medium,shoulder,False
F000160,KL,KLM,skyteam,KL775;KL3620,CDG,Paris,KUL,Kuala Lumpur,2025-10-04T13:35:00Z,2025-10-05T07:39:00Z,1084,1,AMS,208,Economy,760.01,USD,7,A330-300,79,False,False,medium,shoulder,False
F000161,NH,ANA,star,NH5741;NH2399,CDG,Paris,KUL,Kuala Lumpur,2025-10-04T15:05:00Z,2025-10-05T09:11:00Z,1086,1,LHR,185,Business,3220.26,USD,4,A350-900,84,True,True,medium,shoulder,False
F000162,AI,Air India,star,AI6839;AI1613;AI5821,CDG,Paris,KUL,Kuala Lumpur,2025-10-04T13:05:00Z,2025-10-06T07:22:00Z,2537,2,SFO;AMS,320,Economy,539.03,USD,7,A330-300,77,False,False,medium,shoulder,False
F000163,JL,Japan Airlines,oneworld,JL8171,AMS,Amsterdam,FRA,Frankfurt,2025-09-23T17:50:00Z,2025-09-23T18:57:00Z,67,0,,0,Premium Economy,129.34,USD,7,A320neo,91,True,False,medium,shoulder,False
F000164,UA,United Airlines,star,UA6309,AMS,Amsterdam,FRA,Frankfurt,2025-09-23T20:20:00Z,2025-09-23T21:27:00Z,67,0,,0,Business,172.85,USD,6,A321neo,89,True,True,medium,shoulder,False
F000165,AA,American Airlines,oneworld,AA9846,AMS,Amsterdam,FRA,Frankfurt,2025-09-23T18:20:00Z,2025-09-23T19:27:00Z,67,0,,0,Economy,87.68,USD,9,B777-300ER,89,False,True,medium,shoulder,False
F000166,KL,KLM,skyteam,KL7733;KL633;KL4886,AMS,Amsterdam,FRA,Frankfurt,2025-09-23T19:20:00Z,2025-09-25T15:18:00Z,2638,2,HKG;SFO,303,Premium Economy,66.0,USD,5,A321neo,78,True,False,medium,shoulder,False
F000167,AI,Air India,star,AI2842;AI3773;AI5859,AMS,Amsterdam,FRA,Frankfurt,2025-09-23T18:20:00Z,2025-09-25T04:30:00Z,2050,2,SIN;HKG,264,Economy,53.25,USD,9,E190,77,False,False,medium,shoulder,False
F000168,CX,Cathay Pacific,oneworld,CX5872;CX1753;CX9155,AMS,Amsterdam,FRA,Frankfurt,2025-09-23T18:50:00Z,2025-09-25T00:17:00Z,1767,2,LHR;SFO,288,Economy,60.56,USD,8,B767-300,80,False,True,medium,shoulder,False
F000169,BA,British Airways,oneworld,BA8261;BA8182,AMS,Amsterdam,FRA,Frankfurt,2025-09-23T20:20:00Z,2025-09-24T13:18:00Z,1018,1,DXB,188,Economy,67.33,USD,5,A320neo,78,True,False,medium,shoulder,False
F000170,QF,Qantas,oneworld,QF2752;QF9523,DPS,Bali,BCN,Barcelona,2026-04-04T11:10:00Z,2026-04-05T09:05:00Z,1315,1,AMS,231,Economy,1162.82,USD,6,A320neo,87,False,False,medium,shoulder,False
F000171,TG,Thai Airways,star,TG3333;TG5357;TG7281,DPS,Bali,BCN,Barcelona,2026-04-04T09:40:00Z,2026-04-06T07:14:00Z,2734,2,DOH;SFO,334,Economy,758.93,USD,6,A321neo,79,False,False,medium,shoulder,False
F000172,JL,Japan Airlines,oneworld,JL9254;JL6845,DPS,Bali,BCN,Barcelona,2026-04-04T10:10:00Z,2026-04-05T18:21:00Z,1931,1,SFO,126,Premium Economy,2099.11,USD,9,A321neo,89,True,False,medium,shoulder,False
F000173,KL,KLM,skyteam,KL2818,PVG,Shanghai,FCO,Rome,2026-06-27T20:20:00Z,2026-06-28T08:27:00Z,727,0,,0,Economy,1177.32,USD,7,A330-300,84,False,False,high,summer_peak,False
F000174,TK,Turkish Airlines,star,TK6563,PVG,Shanghai,FCO,Rome,2026-06-27T20:20:00Z,2026-06-28T08:27:00Z,727,0,,0,Premium Economy,2185.98,USD,7,B737-800,86,True,False,high,summer_peak,False
F000175,TK,Turkish Airlines,star,TK3143,PVG,Shanghai,FCO,Rome,2026-06-27T19:50:00Z,2026-06-28T07:57:00Z,727,0,,0,Business,4843.55,USD,7,A330-300,85,True,True,high,summer_peak,False
F000176,AF,Air France,skyteam,AF4830,PVG,Shanghai,FCO,Rome,2026-06-27T18:20:00Z,2026-06-28T06:27:00Z,727,0,,0,Economy,1375.39,USD,3,A350-900,86,True,True,high,summer_peak,False
F000177,AI,Air India,star,AI8301;AI2147,PVG,Shanghai,FCO,Rome,2026-06-27T19:50:00Z,2026-06-29T02:42:00Z,1852,1,LAX,226,Economy,941.04,USD,4,A320neo,77,False,False,high,summer_peak,False
F000178,UA,United Airlines,star,UA5993;UA482;UA8574,PVG,Shanghai,FCO,Rome,2026-06-27T20:20:00Z,2026-06-29T01:26:00Z,1746,2,AMS;DXB,246,Business,2556.87,USD,2,A321neo,69,True,True,high,summer_peak,False
F000179,AI,Air India,star,AI9413,HKG,Hong Kong,SFO,San Francisco,2025-01-04T12:40:00Z,2025-01-05T03:14:00Z,874,0,,0,Economy,1044.74,USD,5,A350-900,92,False,False,low,winter_low,False
F000180,QR,Qatar Airways,oneworld,QR599,HKG,Hong Kong,SFO,San Francisco,2025-01-04T12:40:00Z,2025-01-05T03:14:00Z,874,0,,0,Economy,1264.43,USD,5,A330-300,96,True,False,low,winter_low,False
F000181,DL,Delta,skyteam,DL1269;DL7929;DL9530,HKG,Hong Kong,SFO,San Francisco,2025-01-04T13:10:00Z,2025-01-06T14:05:00Z,2935,2,FRA;SIN,341,Economy,629.17,USD,5,B777-300ER,76,True,False,low,winter_low,False
F000182,KL,KLM,skyteam,KL3323;KL4451,HKG,Hong Kong,SFO,San Francisco,2025-01-04T13:40:00Z,2025-01-05T17:18:00Z,1658,1,CDG,187,Economy,681.26,USD,5,B767-300,81,False,False,low,winter_low,False
F000183,AI,Air India,star,AI6061,MAA,Chennai,LHR,London,2025-01-17T04:45:00Z,2025-01-17T15:42:00Z,657,0,,0,Economy,637.24,USD,7,B787-9,86,False,False,low,winter_low,False
F000184,AF,Air France,skyteam,AF1883,MAA,Chennai,LHR,London,2025-01-17T06:15:00Z,2025-01-17T17:12:00Z,657,0,,0,Premium Economy,1383.59,USD,8,E190,86,True,False,low,winter_low,False
F000185,AI,Air India,star,AI447,MAA,Chennai,LHR,London,2025-01-17T05:15:00Z,2025-01-17T16:12:00Z,657,0,,0,Business,2260.07,USD,5,A380-800,88,True,True,low,winter_low,False
F000186,TK,Turkish Airlines,star,TK6393,MAA,Chennai,LHR,London,2025-01-17T06:15:00Z,2025-01-17T17:12:00Z,657,0,,0,Economy,874.96,USD,5,B777-300ER,90,True,True,low,winter_low,False
F000187,LH,Lufthansa,star,LH7665;LH8038,MAA,Chennai,LHR,London,2025-01-17T04:15:00Z,2025-01-18T01:07:00Z,1252,1,SIN,137,First,3184.09,USD,9,A350-900,86,True,True,low,winter_low,False
F000188,CX,Cathay Pacific,oneworld,CX7811;CX2868,MAA,Chennai,LHR,London,2025-01-17T04:15:00Z,2025-01-17T17:19:00Z,784,1,DXB,72,Economy,660.86,USD,7,A350-900,82,False,False,low,winter_low,False
F000189,TK,Turkish Airlines,star,TK4075;TK1636,MAA,Chennai,LHR,London,2025-01-17T05:15:00Z,2025-01-18T03:54:00Z,1359,1,ICN,217,Economy,613.87,USD,5,A320neo,78,True,True,low,winter_low,False
F000190,DL,Delta,skyteam,DL8768;DL2767,MAA,Chennai,LHR,London,2025-01-17T04:15:00Z,2025-01-18T09:16:00Z,1741,1,JFK,236,Premium Economy,966.83,USD,8,B767-300,80,True,False,low,winter_low,False
F000191,SQ,Singapore Airlines,star,SQ1571;SQ6122;SQ4589,AKL,Auckland,BCN,Barcelona,2025-01-03T07:00:00Z,2025-01-05T02:48:00Z,2628,2,DOH;HKG,193,Premium Economy,4800.09,USD,3,A380-800,69,True,False,peak,year_end_holidays,True
F000192,AI,Air India,star,AI1407;AI453;AI1065,AKL,Auckland,BCN,Barcelona,2025-01-03T05:00:00Z,2025-01-05T12:51:00Z,3351,2,CDG;NRT,330,Economy,2088.98,USD,1,A330-300,67,False,False,peak,year_end_holidays,True
F000193,AA,American Airlines,oneworld,AA7854;AA5440,AKL,Auckland,BCN,Barcelona,2025-01-03T05:00:00Z,2025-01-04T09:06:00Z,1686,1,JFK,79,Economy,2270.94,USD,3,A350-900,72,True,False,peak,year_end_holidays,True
F000194,QF,Qantas,oneworld,QF1152;QF8902;QF2096,AKL,Auckland,BCN,Barcelona,2025-01-03T05:30:00Z,2025-01-04T19:55:00Z,2305,2,ICN;SIN,298,Economy,2429.06,USD,4,A330-300,73,True,True,peak,year_end_holidays,True
F000195,EK,Emirates,none,EK1603,HKG,Hong Kong,DEL,Delhi,2026-02-22T21:40:00Z,2026-02-23T03:00:00Z,320,0,,0,Economy,409.97,USD,9,A350-900,88,False,False,low,winter_low,False
F000196,AF,Air France,skyteam,AF1237,HKG,Hong Kong,DEL,Delhi,2026-02-22T23:10:00Z,2026-02-23T04:30:00Z,320,0,,0,Economy,394.05,USD,8,A321neo,86,False,False,low,winter_low,False
F000197,CX,Cathay Pacific,oneworld,CX7473;CX3014;CX1739,HKG,Hong Kong,DEL,Delhi,2026-02-22T21:40:00Z,2026-02-24T14:00:00Z,2420,2,JFK;FRA,405,First,1519.33,USD,6,A380-800,80,True,True,low,winter_low,False
F000198,DL,Delta,skyteam,DL5597;DL4649,HKG,Hong Kong,DEL,Delhi,2026-02-22T22:40:00Z,2026-02-23T17:04:00Z,1104,1,IST,82,Economy,306.45,USD,8,A320neo,83,False,True,low,winter_low,False
F000199,KL,KLM,skyteam,KL9432;KL9662,HKG,Hong Kong,DEL,Delhi,2026-02-22T21:40:00Z,2026-02-23T20:38:00Z,1378,1,FRA,153,Premium Economy,475.6,USD,5,A320neo,79,True,True,low,winter_low,False
F000200,AF,Air France,skyteam,AF6085,JFK,New York,MAA,Chennai,2025-05-14T21:25:00Z,2025-05-15T14:55:00Z,1050,0,,0,Economy,1493.23,USD,4,B787-9,90,True,True,medium,shoulder,False
F000201,TK,Turkish Airlines,star,TK3947,JFK,New York,MAA,Chennai,2025-05-14T21:25:00Z,2025-05-15T14:55:00Z,1050,0,,0,Economy,1419.02,USD,5,A320neo,89,True,False,medium,shoulder,False
F000202,TG,Thai Airways,star,TG4459;TG6016,JFK,New York,MAA,Chennai,2025-05-14T21:25:00Z,2025-05-15T17:20:00Z,1195,1,DXB,70,Economy,916.68,USD,6,B787-9,79,True,False,medium,shoulder,False
F000203,JL,Japan Airlines,oneworld,JL1762;JL1461,JFK,New York,MAA,Chennai,2025-05-14T21:25:00Z,2025-05-16T00:24:00Z,1619,1,SFO,185,Economy,1232.77,USD,6,A380-800,85,True,False,medium,shoulder,False
F000204,EK,Emirates,none,EK278;EK8532,JFK,New York,MAA,Chennai,2025-05-14T23:25:00Z,2025-05-16T00:33:00Z,1508,1,HKG,178,Economy,1065.07,USD,3,B787-9,90,False,True,medium,shoulder,False
F000205,TK,Turkish Airlines,star,TK3238,LAX,Los Angeles,KUL,Kuala Lumpur,2025-05-23T15:10:00Z,2025-05-24T09:32:00Z,1102,0,,0,Premium Economy,2536.02,USD,5,B737-800,86,True,False,medium,shoulder,False
F000206,JL,Japan Airlines,oneworld,JL306,LAX,Los Angeles,KUL,Kuala Lumpur,2025-05-23T15:10:00Z,2025-05-24T09:32:00Z,1102,0,,0,Business,5495.76,USD,5,B787-9,90,True,True,medium,shoulder,False
F000207,BA,British Airways,oneworld,BA8482,LAX,Los Angeles,KUL,Kuala Lumpur,2025-05-23T15:10:00Z,2025-05-24T09:32:00Z,1102,0,,0,Economy,1280.06,USD,9,B787-9,89,False,True,medium,shoulder,False
F000208,DL,Delta,skyteam,DL2755;DL4006;DL102,LAX,Los Angeles,KUL,Kuala Lumpur,2025-05-23T15:10:00Z,2025-05-25T10:39:00Z,2609,2,HKG;IST,386,Business,3326.5,USD,4,E190,77,True,True,medium,shoulder,False
F000209,DL,Delta,skyteam,DL2316;DL9625,LAX,Los Angeles,KUL,Kuala Lumpur,2025-05-23T17:10:00Z,2025-05-24T19:58:00Z,1608,1,JFK,93,Economy,1166.64,USD,5,A320neo,86,True,False,medium,shoulder,False
F000210,CX,Cathay Pacific,oneworld,CX9444;CX6358,CPT,Cape Town,YYZ,Toronto,2026-02-23T08:15:00Z,2026-02-24T13:30:00Z,1755,1,SFO,166,Economy,1364.23,USD,3,A380-800,82,False,False,high,summer_peak,False
F000211,EK,Emirates,none,EK7726;EK5412,CPT,Cape Town,YYZ,Toronto,2026-02-23T08:15:00Z,2026-02-24T14:32:00Z,1817,1,SFO,228,Business,5671.8,USD,3,B777-300ER,80,True,True,high,summer_peak,False
F000212,KL,KLM,skyteam,KL3621;KL4458,CPT,Cape Town,YYZ,Toronto,2026-02-23T08:45:00Z,2026-02-24T11:57:00Z,1632,1,DXB,148,Premium Economy,2306.01,USD,2,A320neo,77,True,False,high,summer_peak,False
F000213,NH,ANA,star,NH388;NH2736,CPT,Cape Town,YYZ,Toronto,2026-02-23T09:45:00Z,2026-02-24T12:44:00Z,1619,1,DXB,135,Economy,1401.12,USD,5,B737-800,85,True,False,high,summer_peak,False
F000214,SQ,Singapore Airlines,star,SQ1505,FRA,Frankfurt,SFO,San Francisco,2025-09-12T18:15:00Z,2025-09-13T06:21:00Z,726,0,,0,Economy,927.58,USD,8,A350-900,90,True,True,medium,shoulder,False
F000215,DL,Delta,skyteam,DL416,FRA,Frankfurt,SFO,San Francisco,2025-09-12T16:45:00Z,2025-09-13T04:51:00Z,726,0,,0,Premium Economy,1916.42,USD,3,A321neo,87,True,True,medium,shoulder,False
F000216,QR,Qatar Airways,oneworld,QR7798,FRA,Frankfurt,SFO,San Francisco,2025-09-12T16:15:00Z,2025-09-13T04:21:00Z,726,0,,0,Economy,1175.95,USD,5,A321neo,90,False,False,medium,shoulder,False
F000217,AI,Air India,star,AI2258;AI5484,FRA,Frankfurt,SFO,San Francisco,2025-09-12T17:15:00Z,2025-09-13T10:28:00Z,1033,1,LAX,214,Economy,559.42,USD,5,B767-300,82,True,True,medium,shoulder,False
F000218,AF,Air France,skyteam,AF7508;AF7774;AF3888,FRA,Frankfurt,SFO,San Francisco,2025-09-12T15:45:00Z,2025-09-13T22:15:00Z,1830,2,JFK;AMS,150,Economy,605.57,USD,7,A321neo,75,False,False,medium,shoulder,False
F000219,BA,British Airways,oneworld,BA3113,LIS,Lisbon,FRA,Frankfurt,2025-01-14T09:15:00Z,2025-01-14T12:15:00Z,180,0,,0,Economy,210.52,USD,5,A380-800,87,False,False,low,winter_low,False
F000220,AF,Air France,skyteam,AF7684,LIS,Lisbon,FRA,Frankfurt,2025-01-14T07:45:00Z,2025-01-14T10:45:00Z,180,0,,0,Economy,195.1,USD,6,A380-800,87,True,False,low,winter_low,False
F000221,TG,Thai Airways,star,TG2059;TG8403,LIS,Lisbon,FRA,Frankfurt,2025-01-14T08:15:00Z,2025-01-15T02:57:00Z,1122,1,JFK,173,Economy,139.63,USD,9,B767-300,83,False,False,low,winter_low,False
F000222,QR,Qatar Airways,oneworld,QR6189;QR8865;QR7421,LIS,Lisbon,FRA,Frankfurt,2025-01-14T08:45:00Z,2025-01-16T01:16:00Z,2431,2,SFO;ICN,306,Economy,163.03,USD,9,B737-800,82,False,True,low,winter_low,False
F000223,EK,Emirates,none,EK2472;EK6553;EK1640,LIS,Lisbon,FRA,Frankfurt,2025-01-14T08:45:00Z,2025-01-15T18:10:00Z,2005,2,AMS;HKG,366,Economy,147.83,USD,9,A320neo,77,True,False,low,winter_low,False
F000224,QF,Qantas,oneworld,QF5638;QF6038,LIS,Lisbon,FRA,Frankfurt,2025-01-14T09:15:00Z,2025-01-15T11:18:00Z,1563,1,LAX,99,Economy,171.75,USD,4,A350-900,88,True,False,low,winter_low,False
F000225,QF,Qantas,oneworld,QF1023;QF101;QF3896,AKL,Auckland,BOM,Mumbai,2026-01-31T11:40:00Z,2026-02-02T11:18:00Z,2858,2,NRT;LAX,371,Business,3924.92,USD,6,B737-800,78,True,True,high,summer_peak,False
F000226,CX,Cathay Pacific,oneworld,CX4752;CX1906,AKL,Auckland,BOM,Mumbai,2026-01-31T12:10:00Z,2026-02-01T23:59:00Z,2149,1,FRA,213,Business,4819.14,USD,3,A320neo,84,True,True,high,summer_peak,False
F000227,AF,Air France,skyteam,AF8989,LHR,London,DEL,Delhi,2025-02-23T23:55:00Z,2025-02-24T08:59:00Z,544,0,,0,Premium Economy,1292.64,USD,9,A320neo,86,True,False,low,winter_low,False
F000228,TG,Thai Airways,star,TG5659,LHR,London,DEL,Delhi,2025-02-24T01:55:00Z,2025-02-24T10:59:00Z,544,0,,0,Economy,655.92,USD,7,B787-9,91,False,False,low,winter_low,False
F000229,AA,American Airlines,oneworld,AA960;AA3351,LHR,London,DEL,Delhi,2025-02-23T23:55:00Z,2025-02-24T21:50:00Z,1315,1,NRT,73,Economy,493.75,USD,7,B777-300ER,85,True,False,low,winter_low,False
F000230,NH,ANA,star,NH1221;NH8030,LHR,London,DEL,Delhi,2025-02-24T00:55:00Z,2025-02-25T00:30:00Z,1415,1,SIN,208,Economy,549.38,USD,7,B777-300ER,90,True,False,low,winter_low,False
